t,lead_I
8265.4,-103708.05
8267.4,-103621.1
8269.4,-103547.1
8271.4,-103486.65000000001
8273.4,-103464.05
8275.4,-103476.95000000001
8277.4,-103496.25
8279.4,-103509.9
8281.4,-103523.75
8283.4,-103538.05
8285.4,-103558.20000000003
8287.4,-103599.25000000001
8289.4,-103659.75000000001
8291.4,-103728.90000000001
8293.4,-103819.40000000002
8295.4,-103948.65000000002
8297.4,-104101.30000000002
8299.4,-104252.35
8301.4,-104401.29999999999
8303.4,-104551.4
8305.4,-104686.20000000001
8307.4,-104790.10000000002
8309.4,-104863.10000000003
8311.4,-104904.40000000002
8313.4,-104908.25000000001
8315.4,-104882.35
8317.4,-104847.95000000001
8319.4,-104818.20000000001
8321.4,-104790.30000000002
8323.4,-104760.75000000001
8325.4,-104735.10000000002
8327.4,-104720.7
8329.4,-104717.0
8331.3,-104715.6
8333.3,-104707.79999999999
8335.3,-104693.59999999999
8337.3,-104682.34999999999
8339.3,-104680.45
8341.3,-104681.65
8343.3,-104676.45
8345.3,-104667.4
8347.3,-104665.59999999999
8349.3,-104673.35
8351.3,-104679.90000000002
8353.3,-104677.70000000003
8355.3,-104672.75000000001
8357.3,-104673.50000000003
8359.3,-104679.60000000002
8361.3,-104686.75000000003
8363.3,-104691.55000000002
8365.3,-104689.45000000001
8367.3,-104679.70000000001
8369.3,-104671.0
8371.3,-104670.8
8373.3,-104675.1
8375.3,-104677.30000000002
8377.3,-104677.30000000002
8379.3,-104676.95000000001
8381.3,-104676.45
8383.3,-104674.09999999999
8385.3,-104664.29999999999
8387.3,-104644.45
8389.3,-104625.65000000001
8391.3,-104621.94999999998
8393.3,-104628.65
8395.3,-104627.55
8397.3,-104613.2
8399.3,-104598.65
8401.3,-104596.04999999999
8403.28,-104601.85
8405.25,-104602.15000000001
8407.23,-104589.90000000001
8409.2,-104574.6
8411.2,-104569.1
8413.2,-104569.1
8415.2,-104559.2
8417.2,-104538.25
8419.2,-104520.8
8421.2,-104514.95
8423.2,-104515.95
8425.2,-104517.20000000001
8427.2,-104513.2
8429.2,-104500.25
8431.2,-104483.49999999999
8433.2,-104472.4
8435.2,-104465.75
8437.2,-104454.84999999999
8439.2,-104437.9
8441.2,-104419.25000000003
8443.2,-104402.25000000001
8445.2,-104390.8
8447.2,-104385.90000000002
8449.2,-104379.00000000001
8451.2,-104363.40000000001
8453.2,-104348.05
8455.2,-104343.90000000001
8457.2,-104344.05
8459.2,-104334.25
8461.2,-104314.40000000001
8463.2,-104296.05
8465.2,-104284.95
8467.2,-104276.55
8469.2,-104264.20000000001
8471.2,-104247.45000000001
8473.2,-104232.85
8475.2,-104226.25
8477.2,-104222.65
8479.2,-104211.05000000002
8481.2,-104191.34999999999
8483.18,-104176.90000000001
8485.15,-104174.8
8487.13,-104175.45000000001
8489.1,-104168.15000000001
8491.1,-104156.35
8493.1,-104149.95000000001
8495.1,-104150.40000000001
8497.1,-104150.90000000002
8499.1,-104146.85
8501.1,-104140.04999999999
8503.1,-104134.95
8505.1,-104134.65
8507.1,-104139.25
8509.1,-104145.00000000001
8511.1,-104145.65000000001
8513.1,-104140.1
8515.1,-104136.90000000002
8517.1,-104145.40000000001
8519.1,-104163.05
8521.1,-104177.75
8523.1,-104184.00000000001
8525.1,-104189.45000000001
8527.1,-104203.20000000001
8529.1,-104222.85
8531.1,-104237.25000000001
8533.1,-104241.35
8535.1,-104244.70000000001
8537.1,-104260.70000000003
8539.1,-104287.85
8541.1,-104310.90000000001
8543.1,-104322.25
8545.1,-104330.95
8547.1,-104346.95
8549.1,-104369.59999999999
8551.1,-104395.24999999999
8553.1,-104423.19999999998
8555.1,-104451.84999999999
8557.1,-104480.00000000001
8559.1,-104509.4
8561.1,-104539.95
8563.08,-104566.1
8565.05,-104585.59999999999
8567.03,-104605.04999999999
8569.0,-104631.15
8571.0,-104660.9
8573.0,-104685.3
8575.0,-104701.55000000002
8577.0,-104716.75000000003
8579.0,-104738.70000000003
8581.0,-104766.10000000002
8583.0,-104790.95000000001
8585.0,-104808.95000000001
8587.0,-104824.65000000002
8589.0,-104845.05000000002
8591.0,-104869.90000000001
8593.0,-104891.1
8595.0,-104902.75000000001
8597.0,-104908.00000000001
8599.0,-104914.8
8601.0,-104926.00000000001
8603.0,-104936.55000000002
8605.0,-104941.15000000002
8607.0,-104942.50000000003
8609.0,-104948.95000000001
8611.0,-104964.15
8613.0,-104981.34999999999
8615.0,-104989.8
8617.0,-104987.90000000001
8619.0,-104986.1
8621.0,-104993.2
8623.0,-105004.5
8625.0,-105010.5
8627.0,-105010.65
8629.0,-105011.5
8631.0,-105016.5
8633.0,-105023.05
8635.0,-105025.9
8637.0,-105024.05
8639.0,-105024.15000000001
8641.0,-105032.45
8642.98,-105045.6
8644.95,-105056.65000000001
8646.93,-105063.90000000001
8648.9,-105067.05000000002
8650.9,-105065.80000000002
8652.9,-105066.85000000002
8654.9,-105077.65000000002
8656.9,-105092.40000000001
8658.9,-105100.45000000001
8660.9,-105104.6
8662.9,-105115.15000000001
8664.9,-105132.95000000001
8666.9,-105149.65000000001
8668.9,-105158.99999999999
8670.9,-105163.8
8672.9,-105174.55
8674.9,-105195.8
8676.9,-105215.20000000001
8678.9,-105220.75
8680.9,-105221.0
8682.9,-105228.99999999999
8684.9,-105240.5
8686.9,-105247.15
8688.9,-105252.04999999999
8690.9,-105258.79999999999
8692.9,-105266.3
8694.9,-105275.90000000001
8696.9,-105282.90000000001
8698.9,-105274.55
8700.9,-105256.2
8702.9,-105252.55
8704.9,-105268.2
8706.9,-105282.25
8708.9,-105285.15
8710.9,-105286.0
8712.9,-105288.2
8714.9,-105290.59999999999
8716.9,-105298.05
8718.9,-105307.90000000001
8720.9,-105308.60000000002
8722.88,-105303.55
8724.85,-105307.75000000001
8726.83,-105319.85000000002
8728.8,-105326.65000000001
8730.8,-105327.55
8732.8,-105328.75000000001
8734.8,-105330.80000000002
8736.8,-105338.75000000003
8738.8,-105358.15000000002
8740.8,-105375.15000000001
8742.8,-105374.20000000001
8744.8,-105367.45000000001
8746.8,-105372.95
8748.8,-105385.8
8750.8,-105395.79999999999
8752.8,-105404.09999999999
8754.8,-105410.4
8756.8,-105415.44999999998
8758.8,-105429.04999999999
8760.8,-105448.7
8762.8,-105455.35
8764.8,-105448.30000000002
8766.8,-105448.90000000001
8768.8,-105463.00000000001
8770.8,-105476.65000000001
8772.8,-105483.85
8774.8,-105486.65000000001
8776.8,-105483.40000000001
8778.8,-105480.10000000002
8780.8,-105490.85000000002
8782.8,-105510.20000000001
8784.8,-105513.19999999998
8786.8,-105494.05
8788.8,-105473.7
8790.8,-105463.65
8792.8,-105454.95000000001
8794.8,-105443.24999999999
8796.8,-105433.34999999999
8798.8,-105425.05
8800.8,-105419.35
8802.78,-105422.45
8804.75,-105428.65
8806.73,-105424.84999999999
8808.7,-105418.25
8810.7,-105427.85
8812.7,-105451.40000000002
8814.7,-105471.25000000001
8816.7,-105484.20000000001
8818.7,-105498.85
8820.7,-105514.29999999999
8822.7,-105523.5
8824.7,-105529.99999999999
8826.7,-105544.15
8828.7,-105565.65
8830.7,-105585.19999999998
8832.7,-105602.05
8834.7,-105623.90000000001
8836.7,-105649.05
8838.7,-105667.40000000001
8840.7,-105679.25
8842.7,-105696.0
8844.7,-105720.40000000001
8846.7,-105740.7
8848.7,-105745.84999999999
8850.7,-105738.1
8852.7,-105729.79999999999
8854.7,-105730.50000000001
8856.7,-105737.75000000003
8858.7,-105742.60000000002
8860.7,-105745.3
8862.7,-105758.80000000002
8864.7,-105789.95000000001
8866.7,-105824.8
8868.7,-105845.25000000001
8870.7,-105853.15000000004
8872.7,-105864.05000000002
8874.7,-105882.10000000002
8876.7,-105895.70000000001
8878.7,-105892.35
8880.7,-105866.80000000002
8882.68,-105818.50000000001
8884.65,-105750.05000000002
8886.63,-105663.80000000002
8888.6,-105557.45000000001
8890.6,-105428.65000000001
8892.6,-105283.70000000001
8894.6,-105136.55000000002
8896.6,-105000.70000000001
8898.6,-104886.5
8900.6,-104800.55
8902.6,-104744.7
8904.6,-104719.75000000001
8906.6,-104728.25000000001
8908.6,-104764.95000000001
8910.6,-104808.85
8912.6,-104837.0
8914.6,-104847.90000000001
8916.6,-104861.54999999999
8918.6,-104894.79999999999
8920.6,-104944.34999999999
8922.6,-105000.5
8924.6,-105068.9
8926.6,-105165.2
8928.6,-105291.34999999999
8930.6,-105432.54999999999
8932.6,-105576.9
8934.6,-105723.15
8936.6,-105868.45
8938.6,-105998.34999999999
8940.6,-106092.8
8942.6,-106140.25
8944.6,-106146.65
8946.6,-106127.75
8948.6,-106095.05000000002
8950.6,-106054.85000000002
8952.6,-106015.15000000001
8954.6,-105983.8
8956.6,-105962.79999999999
8958.6,-105950.24999999999
8960.6,-105943.9
8962.58,-105940.09999999999
8964.55,-105935.05000000002
8966.53,-105930.60000000002
8968.5,-105933.75
8970.5,-105946.00000000001
8972.5,-105958.55000000002
8974.5,-105962.50000000001
8976.5,-105958.95
8978.5,-105956.35
8980.5,-105960.84999999999
8982.5,-105969.75000000001
8984.5,-105973.20000000001
8986.5,-105967.90000000001
8988.5,-105965.6
8990.5,-105976.45
8992.5,-105991.35
8994.5,-105995.84999999999
8996.5,-105992.30000000002
8998.5,-105993.90000000002
9000.5,-106006.40000000002
9002.5,-106023.95000000003
9004.5,-106036.10000000002
9006.5,-106036.00000000001
9008.5,-106028.25000000001
9010.5,-106025.3
9012.5,-106030.8
9014.5,-106035.55000000002
9016.5,-106034.55
9018.5,-106034.7
9020.5,-106040.90000000001
9022.5,-106049.25000000001
9024.5,-106056.75000000001
9026.5,-106063.85
9028.5,-106067.74999999999
9030.5,-106069.20000000001
9032.5,-106077.55
9034.5,-106092.70000000001
9036.5,-106097.55000000002
9038.5,-106084.40000000001
9040.5,-106067.70000000001
9042.48,-106058.84999999999
9044.45,-106051.6
9046.43,-106039.95000000001
9048.4,-106025.90000000001
9050.4,-106010.80000000002
9052.4,-105997.8
9054.4,-105992.8
9056.4,-105989.55
9058.4,-105973.5
9060.4,-105947.45
9062.4,-105928.75
9064.4,-105919.15000000002
9066.4,-105902.45000000003
9068.4,-105872.30000000002
9070.4,-105839.35000000002
9072.4,-105813.75000000003
9074.4,-105795.85
9076.4,-105780.79999999999
9078.4,-105764.1
9080.4,-105746.55
9082.4,-105735.15
9084.4,-105733.55
9086.4,-105734.3
9088.4,-105727.05000000002
9090.4,-105710.30000000002
9092.4,-105690.85
9094.4,-105675.59999999999
9096.4,-105665.79999999999
9098.4,-105656.09999999999
9100.4,-105641.59999999999
9102.4,-105625.25
9104.4,-105613.95000000001
9106.4,-105609.45000000001
9108.4,-105607.20000000001
9110.4,-105600.90000000002
9112.4,-105587.90000000002
9114.4,-105574.35000000002
9116.4,-105569.25000000001
9118.4,-105568.55000000003
9120.4,-105558.35000000002
9122.38,-105537.65000000001
9124.35,-105522.25000000001
9126.33,-105522.15000000001
9128.3,-105529.0
9130.3,-105529.75
9132.3,-105523.2
9134.3,-105519.55
9136.3,-105526.65
9138.3,-105539.25000000001
9140.3,-105545.90000000001
9142.3,-105545.15000000001
9144.3,-105547.45
9146.3,-105559.95000000001
9148.3,-105577.95000000001
9150.3,-105592.65000000002
9152.3,-105601.7
9154.3,-105609.70000000001
9156.3,-105621.55
9158.3,-105637.5
9160.3,-105654.75
9162.3,-105671.3
9164.3,-105685.85000000002
9166.3,-105697.25000000001
9168.3,-105709.20000000001
9170.3,-105728.65000000001
9172.3,-105754.05000000003
9174.3,-105774.65000000002
9176.3,-105788.45000000001
9178.3,-105809.05000000002
9180.3,-105844.10000000002
9182.3,-105881.00000000001
9184.3,-105905.85
9186.3,-105924.60000000002
9188.3,-105952.40000000001
9190.3,-105991.20000000001
9192.3,-106029.30000000003
9194.3,-106059.1
9196.3,-106085.45000000001
9198.3,-106117.6
9200.3,-106156.1
9202.28,-106191.70000000001
9204.25,-106217.8
9206.23,-106240.35000000002
9208.2,-106269.60000000002
9210.2,-106305.90000000001
9212.2,-106339.45
9214.2,-106363.34999999999
9216.2,-106381.65000000001
9218.2,-106402.05
9220.2,-106425.00000000001
9222.2,-106444.55000000002
9224.2,-106457.30000000002
9226.2,-106465.85
9228.2,-106474.65000000001
9230.2,-106487.25
9232.2,-106503.90000000001
9234.2,-106519.5
9236.2,-106528.45
9238.2,-106532.7
9240.2,-106541.85
9242.2,-106561.6
9244.2,-106583.70000000003
9246.2,-106593.80000000002
9248.2,-106591.90000000001
9250.2,-106592.35
9252.2,-106601.25
9254.2,-106612.1
9256.2,-106621.25000000001
9258.2,-106626.70000000001
9260.2,-106622.40000000001
9262.2,-106614.05
9264.2,-106618.7
9266.2,-106633.15000000001
9268.2,-106637.10000000002
9270.2,-106630.95000000003
9272.2,-106632.40000000002
9274.2,-106641.50000000003
9276.2,-106646.30000000002
9278.2,-106647.15000000001
9280.2,-106646.95000000001
9282.18,-106641.85
9284.15,-106638.65000000001
9286.13,-106650.95
9288.1,-106671.25
9290.1,-106679.65000000001
9292.1,-106677.95000000003
9294.1,-106682.20000000003
9296.1,-106692.30000000003
9298.1,-106699.45000000003
9300.1,-106706.85000000002
9302.1,-106718.20000000001
9304.1,-106727.85
9306.1,-106736.05000000002
9308.1,-106746.70000000001
9310.1,-106752.8
9312.1,-106751.34999999999
9314.1,-106758.29999999999
9316.1,-106783.65000000001
9318.1,-106813.90000000001
9320.1,-106834.70000000001
9322.1,-106847.25000000001
9324.1,-106858.99999999999
9326.1,-106875.9
9328.1,-106898.54999999999
9330.1,-106918.6
9332.1,-106929.75
9334.1,-106937.95000000001
9336.1,-106950.85000000002
9338.1,-106968.70000000001
9340.1,-106989.35000000002
9342.1,-107008.75
9344.1,-107020.05000000002
9346.1,-107025.30000000002
9348.1,-107037.8
9350.1,-107061.45000000001
9352.1,-107082.1
9354.1,-107086.05
9356.1,-107076.05000000002
9358.1,-107064.75000000001
9360.1,-107060.6
9362.08,-107061.25
9364.05,-107056.79999999999
9366.03,-107042.25000000001
9368.0,-107026.95000000001
9370.0,-107024.5
9372.0,-107031.95
9374.0,-107032.00000000001
9376.0,-107019.05
9378.0,-107008.5
9380.0,-107013.50000000001
9382.0,-107025.70000000001
9384.0,-107029.15
9386.0,-107021.25
9388.0,-107009.90000000001
9390.0,-107000.15000000001
9392.0,-106992.5
9394.0,-106987.35
9396.0,-106983.35000000002
9398.0,-106978.45000000001
9400.0,-106976.10000000002
9402.0,-106981.15000000002
9404.0,-106988.05000000002
9406.0,-106985.1
9408.0,-106971.5
9410.0,-106957.3
9412.0,-106948.54999999999
9414.0,-106943.25
9416.0,-106936.95
9418.0,-106923.65000000001
9420.0,-106902.25000000001
9422.0,-106885.95
9424.0,-106888.15
9426.0,-106901.2
9428.0,-106908.69999999998
9430.0,-106912.39999999998
9432.0,-106926.19999999998
9434.0,-106950.84999999999
9436.0,-106972.90000000001
9438.0,-106982.54999999999
9440.0,-106983.45
9441.98,-106988.70000000001
9443.95,-107007.5
9445.93,-107033.90000000001
9447.9,-107055.50000000001
9449.9,-107073.55
9451.9,-107101.30000000002
9453.9,-107141.05000000002
9455.9,-107177.15000000001
9457.9,-107197.95000000001
9459.9,-107209.90000000002
9461.9,-107223.40000000001
9463.9,-107238.2
9465.9,-107249.79999999999
9467.9,-107258.04999999999
9469.9,-107263.1
9471.9,-107264.35
9473.9,-107266.20000000001
9475.9,-107274.20000000001
9477.9,-107285.6
9479.9,-107292.75000000001
9481.9,-107293.6
9483.9,-107294.80000000002
9485.9,-107304.40000000001
9487.9,-107321.35
9489.9,-107333.60000000002
9491.9,-107332.50000000001
9493.9,-107325.55000000003
9495.9,-107324.95000000001
9497.9,-107326.00000000001
9499.9,-107310.20000000001
9501.9,-107268.25000000001
9503.9,-107207.55000000002
9505.9,-107134.55
9507.9,-107042.15000000001
9509.9,-106920.50000000001
9511.9,-106772.75
9513.9,-106614.75
9515.9,-106463.74999999999
9517.9,-106330.34999999999
9519.9,-106217.84999999999
9521.88,-106128.49999999999
9523.85,-106068.95
9525.83,-106046.1
9527.8,-106056.00000000001
9529.8,-106081.60000000002
9531.8,-106106.35000000002
9533.8,-106127.00000000001
9535.8,-106150.05000000002
9537.8,-106179.85000000002
9539.8,-106216.1
9541.8,-106259.70000000001
9543.8,-106313.95000000001
9545.8,-106385.0
9547.8,-106482.50000000001
9549.8,-106610.20000000001
9551.8,-106755.85000000002
9553.8,-106903.40000000002
9555.8,-107049.50000000001
9557.8,-107194.65000000001
9559.8,-107325.55
9561.8,-107422.25000000001
9563.8,-107476.25000000001
9565.8,-107492.85000000002
9567.8,-107483.90000000001
9569.8,-107462.05
9571.8,-107433.05
9573.8,-107396.00000000001
9575.8,-107357.45
9577.8,-107333.45
9579.8,-107328.70000000001
9581.8,-107328.05
9583.8,-107318.8
9585.8,-107307.25
9587.8,-107303.95
9589.8,-107307.05
9591.8,-107307.45
9593.8,-107299.79999999999
9595.8,-107285.55
9597.8,-107270.0
9599.8,-107256.80000000002
9601.78,-107244.00000000001
9603.75,-107227.55000000002
9605.73,-107207.10000000002
9607.7,-107186.70000000001
9609.7,-107172.45000000003
9611.7,-107168.45000000003
9613.7,-107170.55000000002
9615.7,-107167.95
9617.7,-107156.0
9619.7,-107142.35
9621.7,-107136.2
9623.7,-107136.65
9625.7,-107134.50000000001
9627.7,-107124.35000000002
9629.7,-107112.00000000001
9631.7,-107107.60000000002
9633.7,-107110.10000000002
9635.7,-107107.1
9637.7,-107094.45000000001
9639.7,-107084.65000000001
9641.7,-107086.75000000001
9643.7,-107090.65000000002
9645.7,-107082.80000000002
9647.7,-107066.75000000001
9649.7,-107055.70000000001
9651.7,-107052.85
9653.7,-107050.40000000002
9655.7,-107043.60000000002
9657.7,-107035.35
9659.7,-107028.85
9661.7,-107024.15000000001
9663.7,-107020.70000000001
9665.7,-107016.25000000001
9667.7,-107006.70000000001
9669.7,-106993.45000000001
9671.7,-106983.70000000001
9673.7,-106979.1
9675.7,-106973.5
9677.7,-106963.5
9679.7,-106951.0
9681.68,-106937.85
9683.65,-106926.35
9685.63,-106916.9
9687.6,-106900.7
9689.6,-106868.65
9691.6,-106829.15
9693.6,-106799.95
9695.6,-106782.49999999999
9697.6,-106761.84999999999
9699.6,-106730.15
9701.6,-106695.70000000001
9703.6,-106670.10000000002
9705.6,-106654.60000000002
9707.6,-106637.84999999999
9709.6,-106606.69999999998
9711.6,-106562.54999999999
9713.6,-106521.65
9715.6,-106493.15
9717.6,-106466.7
9719.6,-106430.0
9721.6,-106387.90000000001
9723.6,-106355.20000000003
9725.6,-106338.10000000003
9727.6,-106329.85000000003
9729.6,-106320.20000000003
9731.6,-106305.45000000003
9733.6,-106289.45000000001
9735.6,-106275.45
9737.6,-106261.24999999999
9739.6,-106244.65
9741.6,-106225.6
9743.6,-106202.50000000001
9745.6,-106177.20000000001
9747.6,-106158.40000000001
9749.6,-106148.05000000002
9751.6,-106135.90000000002
9753.6,-106118.8
9755.6,-106106.55
9757.6,-106102.70000000001
9759.6,-106101.29999999999
9761.58,-106100.25
9763.55,-106096.4
9765.53,-106082.95
9767.5,-106067.1
9769.5,-106064.40000000001
9771.5,-106068.45000000001
9773.5,-106061.70000000001
9775.5,-106051.45000000001
9777.5,-106057.7
9779.5,-106077.55
9781.5,-106095.35
9783.5,-106108.55000000002
9785.5,-106119.40000000001
9787.5,-106126.30000000002
9789.5,-106136.90000000001
9791.5,-106161.8
9793.5,-106190.25000000001
9795.5,-106202.45000000001
9797.5,-106203.70000000003
9799.5,-106214.65000000002
9801.5,-106236.45000000003
9803.5,-106256.20000000001
9805.5,-106273.0
9807.5,-106290.95000000001
9809.5,-106305.84999999999
9811.5,-106318.65
9813.5,-106337.35
9815.5,-106355.90000000002
9817.5,-106360.90000000002
9819.5,-106357.55000000002
9821.5,-106361.25000000001
9823.5,-106371.70000000001
9825.5,-106379.30000000002
9827.5,-106384.25000000001
9829.5,-106392.20000000001
9831.5,-106402.85
9833.5,-106413.30000000002
9835.5,-106422.95
9837.5,-106430.8
9839.5,-106435.20000000001
9841.48,-106437.8
9843.45,-106442.35
9845.43,-106448.35
9847.4,-106451.09999999999
9849.4,-106450.15
9851.4,-106451.5
9853.4,-106457.84999999999
9855.4,-106464.65
9857.4,-106468.25
9859.4,-106470.45
9861.4,-106472.50000000001
9863.4,-106473.90000000001
9865.4,-106477.90000000001
9867.4,-106486.70000000001
9869.4,-106492.25
9871.4,-106486.40000000001
9873.4,-106477.70000000003
9875.4,-106480.50000000001
9877.4,-106490.50000000001
9879.4,-106491.80000000002
9881.4,-106483.80000000002
9883.4,-106480.6
9885.4,-106488.05000000002
9887.4,-106499.05
9889.4,-106506.25000000001
9891.4,-106507.50000000001
9893.4,-106506.8
9895.4,-106512.7
9897.4,-106526.05
9899.4,-106533.5
9901.4,-106527.0
9903.4,-106518.05
9905.4,-106518.65000000001
9907.4,-106523.25
9909.4,-106522.2
9911.4,-106515.8
9913.4,-106507.2
9915.4,-106497.3
9917.4,-106489.45000000001
9919.4,-106485.65
9921.38,-106480.35
9923.35,-106469.10000000002
9925.33,-106456.4
9927.3,-106448.15
9929.3,-106442.45000000001
9931.3,-106433.4
9933.3,-106418.84999999999
9935.3,-106402.65
9937.3,-106390.75
9939.3,-106386.55
9941.3,-106386.15000000001
9943.3,-106380.95000000001
9945.3,-106369.3
9947.3,-106361.75
9949.3,-106365.35
9951.3,-106369.75
9953.3,-106361.6
9955.3,-106347.50000000001
9957.3,-106345.05000000003
9959.3,-106356.05000000002
9961.3,-106365.75000000003
9963.3,-106365.75000000003
9965.3,-106362.85
9967.3,-106365.70000000001
9969.3,-106374.50000000001
9971.3,-106384.35
9973.3,-106390.55000000002
